Area_SqFt,Bedrooms,Full_Bathrooms,Half_Bathrooms,Location,Year_Built,Garage_Area,Basement_Area,Luxury_Score,Price
1720,4,4,0,Downtown,1970.0,463.9851867675516,786.8932976704747,6.0,919681.2491802683
3060,4,3,1,Downtown,1985.0,383.67191789009485,0.0,90.0,1359383.5256653647
2530,3,2,1,Rural,1972.0,269.96121409833484,970.6983882600233,98.0,522846.15386213106
2536,1,1,0,Suburbs,1987.0,438.3339548480205,906.6614637063747,6.0,557799.9783340131
1803,2,2,0,Premium,1980.0,377.66758059686754,729.8368352433546,54.0,1148829.9995024018
1454,4,3,1,Rural,1972.0,,467.07229611515936,81.0,471884.81010272354
2330,3,2,0,Rural,2006.0,513.4131821042508,1099.2461952821734,52.0,561616.3918639417
1570,4,4,0,Standard,1978.0,0.0,850.370673759325,21.0,663885.7639114122
1905,3,2,1,Rural,2020.0,612.211572903972,358.34796933419443,12.0,392719.57411036384
2630,1,1,0,Suburbs,1981.0,287.1648195208836,998.2662767181918,26.0,576013.061909807
1925,2,1,1,Standard,1967.0,562.887761726008,1052.221001822427,38.0,610381.1507955482
1638,3,1,0,Standard,2015.0,0.0,0.0,37.0,535603.3932607136
3083,2,2,0,Premium,2020.0,473.38596631185345,0.0,54.0,1507570.0090734432
1858,3,2,0,Standard,2012.0,364.3279176777369,580.7950250892346,77.0,855226.3763656167
1872,3,2,0,Standard,2005.0,0.0,367.68532940549403,21.0,573734.4332818562
1552,3,2,1,Standard,2023.0,355.0909235001635,295.51384821668466,44.0,744934.742615016
2740,1,1,1,Suburbs,1988.0,678.0751236253332,1311.5746153129603,4.0,529352.823567662
2731,2,2,2,Standard,1982.0,282.5036864912405,1234.022428036918,20.0,851223.8930223864
3166,3,2,2,Suburbs,1985.0,0.0,0.0,5.0,621705.3928492683
2473,3,2,1,Standard,2020.0,592.825074472662,0.0,2.0,706327.6931300142
2094,3,2,0,Standard,2000.0,,1140.9810706671763,67.0,842690.0552876695
2508,2,2,1,Standard,2000.0,336.9603953261757,0.0,89.0,844195.1808558274
1778,1,1,1,Rural,1961.0,387.7131556411588,1243.4637303515672,58.0,351107.3227264653
2687,3,1,1,Rural,1985.0,368.21341097837785,1338.5559370293577,77.0,494838.3002491598
1554,3,2,1,Suburbs,2019.0,,685.1453402419194,17.0,498049.945183336
2864,3,2,0,Standard,2018.0,406.6753123478855,0.0,17.0,702297.221274857
2922,4,3,0,Standard,2010.0,555.2198695789355,1169.9442562198244,65.0,1064737.7205298408
2058,2,2,0,Suburbs,2012.0,329.72835239021316,0.0,32.0,538125.8377852024
2312,3,1,2,Standard,2009.0,312.56057566010986,723.2978288733509,14.0,688142.3598324514
2601,4,3,0,Downtown,1980.0,554.2718513785165,0.0,7.0,1059016.927815564
2726,3,2,2,Premium,1972.0,561.3392362297495,0.0,99.0,1651660.532848903
1944,3,2,0,Standard,2013.0,,523.755693929356,63.0,768795.0568823855
1925,1,1,0,Downtown,2010.0,150.0,0.0,12.0,631896.7057995802
2712,3,1,0,Standard,1984.0,670.6178637946605,1179.783974758761,,751132.005355016
2098,4,4,0,Standard,1970.0,0.0,972.7072189588264,60.0,840552.2490984093
3458,2,2,0,Suburbs,2016.0,280.7237481379249,1228.9245547320781,76.0,866710.9238968659
1743,4,3,1,Suburbs,1972.0,438.67924259424393,438.6252535590941,31.0,549058.7044487736
2526,1,1,2,Suburbs,2008.0,389.4828783882953,1046.1177197667303,28.0,639515.5776412803
2705,3,2,0,Standard,2016.0,433.35817212020453,0.0,17.0,716081.6520587992
3661,4,4,1,Suburbs,1989.0,401.24117415134805,0.0,84.0,966060.9197506134
2402,4,2,0,Premium,2016.0,275.46067739199225,1277.075193834287,93.0,1856213.266685592
3025,2,2,1,Rural,1978.0,261.53212236452055,1187.1512171795748,100.0,607645.0812016947
2342,3,1,0,Standard,2007.0,233.08538825184183,800.812811048317,18.0,686558.165348905
1861,3,2,0,Rural,1987.0,401.5100512783871,766.7028448507763,6.0,332352.08667279186
2354,3,1,0,Suburbs,1977.0,606.7344770005225,825.6480246551955,9.0,576373.1772796424
2483,3,2,0,Downtown,1967.0,275.10891703917275,0.0,26.0,870987.9009418447
1297,4,4,0,Suburbs,1988.0,320.9567284652512,425.6493213845076,,573619.4505956921
1105,1,1,1,Standard,2008.0,461.1127051977963,212.2303463666646,4.0,341503.25352380396
3685,4,3,0,Standard,1993.0,322.8361272607385,1615.3857970272338,75.0,1169640.401764812
2553,3,2,1,Downtown,1983.0,232.42035013893326,0.0,60.0,1044786.8432467413
2458,3,1,1,Suburbs,2024.0,409.4775503211634,823.8948849679306,77.0,751473.9694317948
2052,2,2,2,Suburbs,1972.0,388.5926638454436,0.0,44.0,555098.1959406085
2415,3,2,0,Suburbs,2008.0,527.0083508156265,1360.874631017859,58.0,818001.7463814886
1110,3,1,0,Suburbs,1985.0,0.0,484.3879806670964,94.0,542338.2230455228
2191,3,2,0,Rural,1986.0,544.5926876582067,873.9608866812213,85.0,529902.5945699015
2477,2,2,2,Standard,1973.0,449.31502771615874,259.7826969791789,88.0,878274.3338978471
2239,2,2,1,Rural,2006.0,426.83975934072413,0.0,27.0,399788.59913858154
2268,3,2,1,Premium,1996.0,262.44579568888145,720.8466582307527,13.0,1311904.0089838747
1622,3,1,1,Suburbs,2018.0,0.0,801.1539452527549,86.0,684432.2073941234
1600,3,2,0,Suburbs,1974.0,460.4755249951585,392.8155652981614,23.0,437323.5182134486
1871,2,2,1,Standard,2003.0,295.06460821323674,1128.8859760942396,45.0,723755.7890855505
2088,1,1,1,Rural,1981.0,650.407518932147,0.0,39.0,307896.7827652979
1489,1,1,1,Downtown,2015.0,267.61040707847303,930.7951742136008,54.0,834720.6993182421
2628,3,1,0,Suburbs,1998.0,342.1898535254563,738.2168151679858,39.0,586204.0984322629
1242,3,2,0,Standard,1999.0,542.6585293722197,781.5262363637028,82.0,748397.2666001886
1411,4,3,1,Rural,2020.0,519.0918705448258,200.0,5.0,336286.69614081393
2574,5,3,2,Rural,1990.0,694.1076748058053,649.8947179554857,62.0,565278.630599675
3072,2,1,0,Rural,2014.0,0.0,1381.3021161527995,18.0,507655.60244827875
1133,4,3,0,Premium,1985.0,732.8115036296274,549.5482065175252,,1306005.1827031537
2223,1,1,0,Suburbs,2016.0,551.365511759208,765.509121924117,22.0,517170.79716003063
1139,2,2,1,Standard,1990.0,157.046520172506,0.0,64.0,566306.6211511557
1381,4,3,2,Suburbs,1969.0,282.77859012981185,200.0,2.0,507276.0987939393
1831,2,2,0,Suburbs,2013.0,434.719237374816,0.0,93.0,657435.8700234
1820,2,1,0,Standard,2015.0,0.0,0.0,75.0,620140.2319900251
1676,3,1,1,Standard,1980.0,342.4370528630486,0.0,4.0,467378.69839409273
1557,4,2,0,Rural,2012.0,161.4354612221054,0.0,20.0,349940.8911819552
1678,2,2,1,Standard,1967.0,445.08803869586967,0.0,52.0,604976.5926143407
2020,3,2,0,Standard,2005.0,712.7544514391037,790.9514141721081,19.0,717528.9901148666
2490,5,3,2,Standard,2022.0,322.77030063943266,888.2175666778785,19.0,959174.2468551939
2389,4,4,0,Downtown,2022.0,407.4492033562326,845.5292824360358,,1534141.3608182801
1816,4,2,0,Standard,1971.0,311.4961046363768,872.7436951724264,24.0,666483.7583823425
3073,2,2,1,Suburbs,2016.0,419.5535803985665,1297.1757962629817,30.0,775793.3006636663
2173,3,1,1,Downtown,2010.0,0.0,0.0,68.0,948512.0276261803
2955,2,2,0,Standard,,168.26359456103268,1184.8067467763703,28.0,783582.4562376381
2563,3,2,0,Suburbs,1977.0,339.5997683144903,906.7771757329994,93.0,791231.7016905227
2133,3,2,0,Downtown,2005.0,292.6993646358,1000.1793885076665,4.0,853580.4647589804
3181,4,3,2,Standard,1985.0,562.3937381503316,1395.487850258244,51.0,1078050.7518535366
2045,2,2,0,Rural,1965.0,596.3484114593668,1104.4019342737251,1.0,310909.8488251002
2472,5,2,1,Suburbs,1970.0,411.861078694392,897.0735205396545,72.0,817049.6763171102
1235,3,2,0,Rural,2007.0,0.0,0.0,37.0,245474.005695234
2141,2,2,0,Premium,1972.0,392.6238804959364,873.8459784838842,89.0,1396998.5269685027
1974,4,2,1,Downtown,2011.0,593.8613395703094,890.6709261983492,31.0,1056208.6484166263
1327,2,1,1,Premium,1960.0,,496.51085130864504,74.0,1013166.1010746473
3015,2,2,0,Suburbs,1998.0,0.0,1300.7299554826948,96.0,808767.0031173369
2029,2,2,1,Suburbs,1963.0,177.68900867763608,866.8158011096309,94.0,685233.9726927931
1900,4,3,0,Premium,1977.0,313.90980503887,777.715625883347,55.0,1378271.4918786297
1235,3,2,1,Rural,2025.0,425.8238004409662,449.49558394838766,45.0,368756.49789827986
2591,3,1,0,Downtown,1963.0,593.9722112531907,891.5557372338143,38.0,999809.8357934654
2585,5,2,1,Standard,2011.0,481.6484057148605,0.0,84.0,999417.03404332
1593,4,3,1,Standard,1984.0,0.0,481.8575818281179,40.0,649735.0703330659
2164,4,2,0,Premium,1982.0,188.65235500723978,0.0,25.0,1140254.4051173418
1332,3,1,1,Standard,1984.0,509.98237564323904,394.7850812112931,37.0,479815.6134159814
3642,4,2,2,Standard,2024.0,0.0,1756.4100569073194,54.0,1165035.2175535737
2479,3,1,0,Suburbs,2007.0,268.1295860338473,1123.8276026676074,53.0,681089.1392714658
2043,1,1,0,Suburbs,1981.0,0.0,988.9102940206758,92.0,611238.156216996
1527,4,3,1,Standard,2001.0,0.0,0.0,12.0,593059.2286845538
2460,1,1,1,Standard,1994.0,458.2252050150913,1288.7891618326566,72.0,839538.2970801961
1330,3,1,0,Standard,1991.0,150.0,794.3985580784195,99.0,679291.3125401647
1495,4,2,0,Suburbs,2007.0,375.6208052985615,514.6811908695681,63.0,696627.0832696449
1915,3,2,0,Standard,1975.0,504.7649173094463,534.5110095268088,22.0,625124.195229031
600,3,2,1,Rural,1963.0,0.0,573.3178686751085,32.0,312171.8328467101
1648,1,1,0,Standard,1969.0,670.6673457980687,826.9741721356055,85.0,721768.1943821051
1100,2,2,0,Standard,2003.0,366.79026127223574,462.2441830966855,78.0,659564.1400116335
1952,3,2,0,Rural,2000.0,0.0,946.9010377266984,63.0,469895.4422098555
1809,1,1,0,Suburbs,1989.0,511.9417584903091,855.9859129468016,77.0,554586.6487312246
1536,1,1,0,Suburbs,1975.0,199.24872620170908,518.8592568051143,,316400.87105653825
2226,4,3,0,Standard,2023.0,366.1025194971627,832.696704960887,58.0,925573.9748868844
2814,2,2,1,Standard,1990.0,351.1868092940753,0.0,24.0,645568.0648740078
2161,3,2,0,Standard,1995.0,586.1408781077209,609.8013335537457,4.0,570767.6730870785
651,3,2,0,Downtown,1977.0,0.0,476.47116025472883,42.0,558569.2934882309
2102,2,1,0,Rural,2003.0,284.16474679876865,1001.3249520156957,36.0,437080.8826376229
2388,2,2,2,Suburbs,1965.0,569.694857537462,811.8346784183772,81.0,675571.9879317678
1953,1,1,0,Premium,1965.0,291.1168624252009,641.2434511590808,95.0,1269706.4908633584
2457,3,2,2,Standard,1961.0,426.33133657527225,1097.9032243088134,55.0,853567.9323107377
1842,1,1,0,Suburbs,1973.0,165.4106102649019,725.8813467774573,81.0,588329.7893412993
3130,2,2,0,Rural,2019.0,250.33655813395987,0.0,97.0,569359.059623642
2885,3,1,1,Standard,2011.0,0.0,916.7555476977915,,961267.1074425261
1718,2,2,1,Suburbs,1986.0,192.34327836794648,345.75177295892655,8.0,401691.7581194342
3379,1,1,0,Rural,1995.0,558.3697357699857,1424.1459133131941,64.0,551547.429909141
2683,2,2,0,Suburbs,1993.0,,1242.9747660570094,,862284.5192934219
1824,1,1,0,Standard,1968.0,521.5892459722888,831.928612693915,20.0,523046.4289194731
3482,2,2,1,Rural,1962.0,254.1394390584068,1462.2820955390207,87.0,655229.4143753188
2882,2,2,1,Downtown,2014.0,0.0,0.0,59.0,1097137.2261731706
1999,4,3,2,Standard,1980.0,0.0,1020.105391291203,100.0,965951.360658026
2252,4,3,0,Premium,1994.0,0.0,1088.6019757043678,67.0,1577913.036922104
4051,3,2,0,Rural,1968.0,428.54243648836325,1590.2823321182732,29.0,636169.5160698523
2337,2,1,1,Suburbs,2017.0,474.45196166057383,514.3389217310121,80.0,675271.4120828131
850,3,2,1,Suburbs,2013.0,322.90055825074916,372.47998130391784,43.0,511084.67592540284
2590,3,2,1,Suburbs,,504.2903840633121,917.2601146025486,11.0,640552.0617307473
2550,2,1,0,Downtown,1965.0,0.0,0.0,90.0,939508.8664025456
1650,3,2,1,Standard,2020.0,0.0,598.984892179549,13.0,565093.4259693442
2672,2,2,0,Downtown,1993.0,396.3742860462687,0.0,65.0,1049453.112503292
1732,3,1,0,Downtown,1984.0,477.229176990274,365.4344315694275,93.0,995657.249544595
3652,4,3,1,Standard,1965.0,582.9914798849247,1369.0189671753014,81.0,1183669.9442279693
2450,4,2,1,Standard,1983.0,435.3797598624356,1297.5161825684734,36.0,851049.1403850028
3536,3,1,1,Standard,2001.0,,1110.9793265633782,85.0,1051913.5819989156
2142,2,1,0,Premium,2024.0,366.31674376140205,740.548810004893,22.0,1190612.5047562795
2165,4,3,0,Suburbs,2023.0,761.8564980885769,905.8544425496891,58.0,837763.4188827758
3714,3,2,2,Suburbs,2009.0,277.43568120396515,1396.5833428753474,54.0,907125.060324674
3179,4,3,0,Suburbs,2004.0,307.01933940631716,0.0,70.0,818718.6919946324
2250,3,2,1,Rural,2018.0,463.3021539116041,828.7088426888196,86.0,487051.2548776042
2045,3,1,0,Rural,2017.0,305.0005117704645,663.4965048631212,19.0,356799.0874721982
2255,1,1,1,Suburbs,1973.0,217.94317015401248,0.0,78.0,565444.435148149
1091,4,3,0,Suburbs,2022.0,269.3651769298099,711.3967272423645,62.0,627019.1281571174
2934,2,2,0,Rural,1987.0,372.652794892451,1091.0412311295418,67.0,514455.08608911745
2173,3,1,1,Downtown,1996.0,492.64309976269755,746.2518767764232,80.0,1128502.7363437663
3048,3,2,2,Suburbs,2005.0,196.9325858812778,1316.096847825948,18.0,758963.2745921352
2711,4,3,1,Premium,1975.0,308.47753816297825,1237.1045335809647,40.0,1609656.3335947986
2349,5,3,0,Standard,2007.0,420.2360674507192,1274.560335587146,10.0,836611.0844965279
2631,1,1,2,Suburbs,1997.0,463.4619940486529,1053.6237328283607,22.0,581406.1627300831
3044,2,2,0,Suburbs,2004.0,0.0,1320.622390886356,86.0,774170.7608165246
1074,3,1,0,Downtown,1962.0,311.34314189097375,520.1883186275637,53.0,705588.0981240659
2274,3,1,1,Rural,1976.0,496.4489732100001,914.3241204829301,99.0,521454.8501034321
2780,3,2,1,Standard,1962.0,150.0,0.0,2.0,571076.2049330251
1668,2,2,1,Suburbs,1983.0,150.0,684.4666037574326,68.0,573052.7610598569
3193,3,1,1,Rural,2007.0,608.0170985927816,984.4625579664968,100.0,580961.2425306289
1532,3,2,0,Standard,1966.0,150.0,561.0372659014158,74.0,645467.1414028984
1324,3,1,0,Rural,1973.0,648.1952122603133,365.11852454557254,78.0,385225.48671865504
1887,4,2,0,Premium,1989.0,0.0,433.76591151169356,47.0,1232947.650822124
2146,2,1,0,Standard,1962.0,369.59199558449944,738.3687009982345,25.0,525266.263022742
600,2,2,0,Suburbs,2021.0,569.5247038399175,0.0,14.0,375104.43974708766
772,4,4,0,Suburbs,1973.0,0.0,575.8690713474085,9.0,392467.76377882616
3210,4,2,1,Standard,1991.0,274.54922505030584,1498.541748153488,81.0,1129006.6809785888
2273,3,1,0,Downtown,2005.0,450.92949223954895,0.0,89.0,1060425.1438539142
1914,3,1,0,Standard,2004.0,681.1636670399866,0.0,39.0,703585.6136366412
1599,3,2,0,Suburbs,2018.0,582.9146624432159,477.3711970499073,92.0,719401.5923324091
1115,3,2,1,Suburbs,1981.0,0.0,0.0,56.0,352560.43053365196
2247,3,2,0,Downtown,1976.0,389.13563955365754,618.6955217938576,84.0,1060702.1239744285
2927,4,3,1,Rural,1995.0,415.0072941666618,1150.631730491085,,628379.5950432783
2442,3,2,1,Standard,2000.0,374.3634919787885,0.0,84.0,832031.4743923149
2364,2,1,1,Downtown,1983.0,606.219695508217,0.0,40.0,910973.5432488866
1665,1,1,0,Premium,2008.0,513.7098559260952,568.5320147921669,15.0,880289.3842617107
3513,2,1,2,Suburbs,1971.0,469.38218841966244,1308.2846912989876,63.0,897280.3616970122
2669,5,3,1,Premium,1974.0,220.00066298595354,908.8767000693247,53.0,1734329.4057706736
3640,4,3,0,Suburbs,1986.0,446.19423281204433,1846.7313495953447,39.0,900138.1187004846
1992,3,1,0,Premium,1994.0,330.4304095525181,0.0,73.0,1266065.8589037063
1409,4,2,1,Standard,1982.0,383.0244027564905,433.9452891654675,42.0,644152.7299312815
2362,4,4,1,Standard,2003.0,473.7817225868332,0.0,,988688.9193843821
1498,1,1,0,Standard,2000.0,424.09169532327525,786.1603325391309,10.0,488300.8574689077
2880,2,2,0,Premium,2007.0,523.4263109824537,1343.2992951683073,55.0,1611052.6558611651
2580,1,1,1,Suburbs,2020.0,298.0870658585664,1039.7477218383415,57.0,740538.7581336345
2182,3,2,0,Rural,1972.0,584.2491565816692,0.0,59.0,364600.02828196605
1634,3,2,0,Rural,1999.0,601.4192973132558,0.0,33.0,388224.7656534029
1850,3,2,0,Downtown,1964.0,435.78762818959075,830.0299520119464,36.0,886101.9145364634
2576,2,2,0,Standard,1987.0,463.6822899579504,1174.1827674406697,95.0,931565.685568957
2065,3,1,1,Downtown,1986.0,351.2355292793612,1044.3526981833288,62.0,965866.4849352217
3497,2,2,1,Suburbs,2014.0,411.2022459181359,0.0,4.0,706703.9950718889
938,4,3,1,Standard,2011.0,203.6832543271066,0.0,95.0,706757.6975314816
2078,3,2,0,Standard,1984.0,359.8240851147533,0.0,49.0,682679.21827508
2336,2,2,2,Downtown,2011.0,410.9202691543464,0.0,77.0,1148911.1647240613
2380,1,1,0,Suburbs,1973.0,,0.0,7.0,407985.7889675842
2259,2,2,1,Standard,2023.0,150.28164978508556,975.6380368730444,97.0,972163.2025252387
1218,1,1,1,Suburbs,2009.0,348.3481142599437,455.58119262816183,22.0,384872.34384527087
1514,2,1,0,Suburbs,1997.0,290.37476504534936,347.9778539864946,20.0,347017.9395051542
2172,5,3,1,Standard,1992.0,423.55587552951516,0.0,39.0,876351.6918978785
2461,3,1,0,Standard,2002.0,396.59837117689887,0.0,85.0,823102.0978169366
2868,3,1,0,Downtown,1974.0,351.18185066424905,0.0,8.0,857032.585595889
2450,4,3,0,Standard,2000.0,443.6306785966129,978.6670999219477,80.0,1019810.3950685008
1939,3,2,0,Standard,,199.70161918667426,0.0,69.0,797760.9106029527
1697,2,2,1,Rural,1971.0,509.8714793857149,314.1014529900828,,264347.8597381163
2003,4,3,0,Downtown,2003.0,150.0,888.1157001930837,95.0,1260529.600149431
1793,2,2,1,Suburbs,2019.0,0.0,756.490675913627,16.0,571723.134306922
2664,3,2,0,Suburbs,1977.0,279.398050306863,1118.1972248209433,10.0,600318.4583645976
3570,3,2,1,Suburbs,2022.0,204.5497117277793,1824.039268337918,46.0,944828.343413115
1953,3,2,0,Suburbs,2017.0,436.5740389925147,825.9359392991113,97.0,713152.0141163028
2182,3,2,0,Standard,2007.0,,1004.0087134405921,84.0,937717.7877273827
2586,1,1,1,Standard,2017.0,227.7689062042435,1015.370036680234,83.0,881326.8275775705
600,2,2,1,Suburbs,1972.0,485.09584379383904,664.6641026562038,74.0,472655.08611182944
2999,4,3,0,Suburbs,1978.0,421.48196248091955,0.0,42.0,727623.4716452698
2053,4,3,1,Suburbs,1981.0,337.82256737985244,1060.281299784588,34.0,695243.4060342868
3439,4,2,1,Standard,2000.0,457.3196913836205,1569.3247571411675,87.0,1201600.2421709935
1435,5,2,0,Standard,1962.0,226.9510972860147,430.28031953049356,10.0,606741.9454402216
2036,4,2,1,Standard,2016.0,352.1322865453145,0.0,48.0,852711.4496595745
2646,3,2,1,Standard,2014.0,381.02109257070254,1125.6677123331062,21.0,853612.4828018313
2330,4,4,0,Rural,2013.0,622.9238855527798,583.2432706509212,63.0,605387.6820519022
2322,3,2,1,Downtown,2011.0,349.2719924526297,1200.6275366604038,31.0,1159888.2782296448
2521,4,4,1,Premium,1971.0,526.9067513334112,954.3679786775652,76.0,1923190.4276179
2674,2,2,0,Rural,1968.0,717.3656214344477,830.7321670761452,79.0,505705.6680147908
1775,4,3,0,Standard,1987.0,535.9972578713924,733.5900341785083,67.0,856863.1736669787
2457,1,1,1,Standard,1980.0,313.59622442849985,763.8908049762001,3.0,457827.29046744877
1861,4,3,0,Standard,1974.0,380.5245511225895,0.0,79.0,852368.7100175815
2378,3,1,1,Premium,2025.0,0.0,810.9343799723674,99.0,1577949.8723435597
1507,2,2,0,Rural,1997.0,,411.2433286194066,50.0,296536.8262872663
1421,4,4,0,Premium,1986.0,486.83695356593495,546.6756404220982,46.0,1331334.0235622495
882,2,1,0,Standard,1963.0,337.8992147292393,251.24210183867874,14.0,275953.53881432913
1100,3,2,0,Suburbs,1969.0,275.3017886311576,432.99362016943013,8.0,359778.1274695515
1867,2,2,0,Standard,1985.0,352.58255790543836,0.0,20.0,565354.0868045426
2431,4,2,1,Standard,2022.0,488.55433121724184,1129.9106813610097,61.0,1038887.9323065022
2382,3,2,0,Downtown,1987.0,493.74092354738195,1254.0334261768924,32.0,1093293.4162704763
2269,3,1,0,Suburbs,1991.0,205.18874700842622,917.366224961682,71.0,710133.2568796279
2712,2,1,0,Suburbs,1975.0,160.87259804118992,1375.7328582770092,58.0,700934.7543887241
1840,2,2,1,Rural,1967.0,557.99307009286,0.0,30.0,343900.7238311261
1847,2,2,0,Suburbs,2016.0,666.6467228229144,748.9414507727349,100.0,730152.6644399953
1677,4,4,0,Suburbs,1972.0,0.0,898.6372626701545,47.0,700936.0217655812
1456,2,2,1,Premium,2003.0,0.0,0.0,6.0,809293.5971117107
2293,4,3,0,Premium,2005.0,269.2734108500264,1017.9775742758801,14.0,1394037.3617922845
1822,2,1,0,Downtown,2025.0,150.0,556.4672593254521,44.0,793454.7666874898
2259,5,4,1,Suburbs,1961.0,365.2821677518519,801.550042054294,54.0,800807.5020966892
1362,3,2,1,Downtown,1978.0,537.3294687587114,337.0053032570472,27.0,806027.5477009986
3608,1,1,0,Premium,2009.0,167.90821731296217,1352.4202437746276,90.0,1745409.0053524703
1445,3,2,1,Premium,1986.0,220.6795425001732,0.0,28.0,932953.6088694488
2524,3,2,0,Suburbs,2007.0,420.8752692598931,1079.1765062404468,81.0,821996.9687407821
3032,2,2,1,Suburbs,1998.0,0.0,0.0,60.0,724082.9345450739
2115,4,2,2,Standard,2012.0,543.200022404408,0.0,65.0,845196.1262626654
2470,3,2,0,Suburbs,1999.0,150.0,1135.8237305546402,59.0,682645.5635359808
2508,3,2,1,Suburbs,2022.0,152.05981564405602,0.0,1.0,564650.2801244142
